sample_id,batch_id,cultivar_code,outer_fold
L31_A96_B01-0125,L31_A96_B01,L31,3
L31_A96_B01-0127,L31_A96_B01,L31,5
L31_A96_B01-0128,L31_A96_B01,L31,4
L31_A96_B01-0129,L31_A96_B01,L31,1
L31_A96_B01-0130,L31_A96_B01,L31,3
L31_A96_B01-0131,L31_A96_B01,L31,3
L31_A96_B01-0132,L31_A96_B01,L31,5
L31_A96_B01-0133,L31_A96_B01,L31,5
L31_A96_B01-0134,L31_A96_B01,L31,3
L31_A96_B01-0135,L31_A96_B01,L31,1
L31_A96_B01-0136,L31_A96_B01,L31,3
L31_A96_B01-0137,L31_A96_B01,L31,2
L31_A96_B01-0138,L31_A96_B01,L31,5
L31_A96_B01-0140,L31_A96_B01,L31,2
L31_A96_B01-0141,L31_A96_B01,L31,4
L31_A96_B01-0142,L31_A96_B01,L31,2
L31_A96_B01-0143,L31_A96_B01,L31,4
L31_A96_B01-0144,L31_A96_B01,L31,4
L31_A96_B01-0145,L31_A96_B01,L31,4
L31_A96_B01-0146,L31_A96_B01,L31,2
L31_A96_B01-0147,L31_A96_B01,L31,2
L31_A96_B01-0148,L31_A96_B01,L31,2
L31_A96_B01-0149,L31_A96_B01,L31,4
L31_A96_B01-0150,L31_A96_B01,L31,1
L31_A96_B01-0151,L31_A96_B01,L31,2
L31_A96_B01-0152,L31_A96_B01,L31,2
L31_A96_B01-0153,L31_A96_B01,L31,4
L31_A96_B01-0154,L31_A96_B01,L31,3
L31_A96_B01-0155,L31_A96_B01,L31,3
L31_A96_B01-0156,L31_A96_B01,L31,3
L31_A96_B01-0157,L31_A96_B01,L31,5
L31_A96_B01-0158,L31_A96_B01,L31,3
L31_A96_B01-0159,L31_A96_B01,L31,1
L31_A96_B01-0160,L31_A96_B01,L31,3
L31_A96_B01-0161,L31_A96_B01,L31,3
L31_A96_B01-0162,L31_A96_B01,L31,4
L31_A96_B01-0163,L31_A96_B01,L31,5
L31_A96_B01-0164,L31_A96_B01,L31,2
L31_A96_B01-0165,L31_A96_B01,L31,5
L31_A96_B01-0166,L31_A96_B01,L31,5
L31_A96_B01-0167,L31_A96_B01,L31,1
L31_A96_B01-0168,L31_A96_B01,L31,4
L31_A96_B01-0169,L31_A96_B01,L31,1
L31_A96_B01-0170,L31_A96_B01,L31,3
L31_A96_B01-0171,L31_A96_B01,L31,1
L31_A96_B01-0172,L31_A96_B01,L31,3
L31_A96_B01-0173,L31_A96_B01,L31,4
L31_A96_B01-0174,L31_A96_B01,L31,3
L31_A96_B01-0175,L31_A96_B01,L31,3
L31_A96_B01-0177,L31_A96_B01,L31,2
L31_A96_B01-0179,L31_A96_B01,L31,4
L31_A96_B01-0180,L31_A96_B01,L31,1
L31_A96_B01-0181,L31_A96_B01,L31,2
L31_A96_B01-0182,L31_A96_B01,L31,5
L31_A96_B01-0183,L31_A96_B01,L31,2
L31_A96_B01-0184,L31_A96_B01,L31,4
L31_A96_B01-0187,L31_A96_B01,L31,3
L31_A96_B01-0191,L31_A96_B01,L31,2
L31_A96_B01-0192,L31_A96_B01,L31,5
L31_A96_B01-0193,L31_A96_B01,L31,2
L31_A96_B01-0194,L31_A96_B01,L31,3
L31_A96_B01-0196,L31_A96_B01,L31,3
L31_A96_B01-0197,L31_A96_B01,L31,3
L31_A96_B01-0198,L31_A96_B01,L31,5
L31_A96_B01-0199,L31_A96_B01,L31,3
L31_A96_B01-0200,L31_A96_B01,L31,4
L31_A96_B01-0201,L31_A96_B01,L31,1
L31_A96_B01-0202,L31_A96_B01,L31,3
L31_A96_B01-0203,L31_A96_B01,L31,3
L31_A96_B01-0204,L31_A96_B01,L31,4
L31_A96_B01-0205,L31_A96_B01,L31,1
L31_A96_B01-0206,L31_A96_B01,L31,4
L31_A96_B01-0207,L31_A96_B01,L31,5
L31_A96_B01-0208,L31_A96_B01,L31,2
L31_A96_B01-0209,L31_A96_B01,L31,1
L31_A96_B01-0211,L31_A96_B01,L31,4
L31_A96_B01-0212,L31_A96_B01,L31,3
L31_A96_B01-0213,L31_A96_B01,L31,1
L31_A96_B01-0215,L31_A96_B01,L31,4
L31_A96_B01-0216,L31_A96_B01,L31,1
L31_A96_B01-0217,L31_A96_B01,L31,1
L31_A96_B01-0218,L31_A96_B01,L31,2
L31_A96_B01-0219,L31_A96_B01,L31,5
L31_A96_B01-0220,L31_A96_B01,L31,3
L31_A96_B01-0221,L31_A96_B01,L31,1
L31_A96_B01-0222,L31_A96_B01,L31,5
L31_A96_B01-0223,L31_A96_B01,L31,1
L31_A96_B01-0224,L31_A96_B01,L31,3
L31_A96_B01-0225,L31_A96_B01,L31,2
L31_A96_B01-0226,L31_A96_B01,L31,4
L31_A96_B01-0227,L31_A96_B01,L31,3
L31_A96_B01-0228,L31_A96_B01,L31,4
L31_A96_B01-0229,L31_A96_B01,L31,2
L31_A96_B01-0230,L31_A96_B01,L31,5
L31_A96_B01-0231,L31_A96_B01,L31,2
L31_A96_B01-0232,L31_A96_B01,L31,5
L31_A96_B01-0233,L31_A96_B01,L31,5
L31_A96_B01-0235,L31_A96_B01,L31,1
L31_A96_B01-0239,L31_A96_B01,L31,2
L31_A96_B01-0240,L31_A96_B01,L31,5
L31_A96_B01-0241,L31_A96_B01,L31,1
L31_A96_B01-0242,L31_A96_B01,L31,2
L31_A96_B01-0243,L31_A96_B01,L31,3
L31_A96_B01-0244,L31_A96_B01,L31,5
L31_A96_B01-0245,L31_A96_B01,L31,5
L31_A96_B01-0246,L31_A96_B01,L31,5
L31_A96_B01-0248,L31_A96_B01,L31,1
NL_A186_B01-0001,NL_A186_B01,NL,5
NL_A186_B01-0002,NL_A186_B01,NL,4
NL_A186_B01-0003,NL_A186_B01,NL,4
NL_A186_B01-0004,NL_A186_B01,NL,1
NL_A186_B01-0005,NL_A186_B01,NL,4
NL_A186_B01-0007,NL_A186_B01,NL,3
NL_A186_B01-0008,NL_A186_B01,NL,4
NL_A186_B01-0010,NL_A186_B01,NL,4
NL_A186_B01-0011,NL_A186_B01,NL,4
NL_A186_B01-0012,NL_A186_B01,NL,3
NL_A186_B01-0013,NL_A186_B01,NL,3
NL_A186_B01-0014,NL_A186_B01,NL,2
NL_A186_B01-0015,NL_A186_B01,NL,4
NL_A186_B01-0016,NL_A186_B01,NL,2
NL_A186_B01-0017,NL_A186_B01,NL,2
NL_A186_B01-0018,NL_A186_B01,NL,5
NL_A186_B01-0019,NL_A186_B01,NL,1
NL_A186_B01-0020,NL_A186_B01,NL,2
NL_A186_B01-0021,NL_A186_B01,NL,3
NL_A186_B01-0022,NL_A186_B01,NL,5
NL_A186_B01-0023,NL_A186_B01,NL,4
NL_A186_B01-0025,NL_A186_B01,NL,4
NL_A186_B01-0027,NL_A186_B01,NL,1
NL_A186_B01-0028,NL_A186_B01,NL,4
NL_A186_B01-0029,NL_A186_B01,NL,2
NL_A186_B01-0030,NL_A186_B01,NL,3
NL_A186_B01-0032,NL_A186_B01,NL,1
NL_A186_B01-0035,NL_A186_B01,NL,5
NL_A186_B01-0036,NL_A186_B01,NL,5
NL_A186_B01-0037,NL_A186_B01,NL,5
NL_A186_B01-0038,NL_A186_B01,NL,1
NL_A186_B01-0040,NL_A186_B01,NL,2
NL_A186_B01-0041,NL_A186_B01,NL,4
NL_A186_B01-0043,NL_A186_B01,NL,5
NL_A186_B01-0044,NL_A186_B01,NL,5
NL_A186_B01-0045,NL_A186_B01,NL,4
NL_A186_B01-0046,NL_A186_B01,NL,5
NL_A186_B01-0047,NL_A186_B01,NL,1
NL_A186_B01-0048,NL_A186_B01,NL,3
NL_A186_B01-0049,NL_A186_B01,NL,3
NL_A186_B01-0050,NL_A186_B01,NL,1
NL_A186_B01-0051,NL_A186_B01,NL,3
NL_A186_B01-0052,NL_A186_B01,NL,2
NL_A186_B01-0053,NL_A186_B01,NL,5
NL_A186_B01-0054,NL_A186_B01,NL,3
NL_A186_B01-0055,NL_A186_B01,NL,2
NL_A186_B01-0056,NL_A186_B01,NL,2
NL_A186_B01-0057,NL_A186_B01,NL,3
NL_A186_B01-0058,NL_A186_B01,NL,4
NL_A186_B01-0059,NL_A186_B01,NL,1
NL_A186_B01-0060,NL_A186_B01,NL,2
NL_A186_B01-0062,NL_A186_B01,NL,1
NL_A186_B01-0063,NL_A186_B01,NL,1
NL_A186_B01-0064,NL_A186_B01,NL,3
NL_A186_B01-0065,NL_A186_B01,NL,3
NL_A186_B01-0067,NL_A186_B01,NL,3
NL_A186_B01-0068,NL_A186_B01,NL,1
NL_A186_B01-0069,NL_A186_B01,NL,3
NL_A186_B01-0070,NL_A186_B01,NL,5
NL_A186_B01-0071,NL_A186_B01,NL,5
NL_A186_B01-0073,NL_A186_B01,NL,4
NL_A186_B01-0074,NL_A186_B01,NL,1
NL_A186_B01-0075,NL_A186_B01,NL,2
NL_A186_B01-0076,NL_A186_B01,NL,1
NL_A186_B01-0077,NL_A186_B01,NL,4
NL_A186_B01-0079,NL_A186_B01,NL,5
NL_A186_B01-0080,NL_A186_B01,NL,1
NL_A186_B01-0081,NL_A186_B01,NL,3
NL_A186_B01-0082,NL_A186_B01,NL,4
NL_A186_B01-0083,NL_A186_B01,NL,2
NL_A186_B01-0084,NL_A186_B01,NL,2
NL_A186_B01-0085,NL_A186_B01,NL,3
NL_A186_B01-0086,NL_A186_B01,NL,4
NL_A186_B01-0087,NL_A186_B01,NL,3
NL_A186_B01-0088,NL_A186_B01,NL,5
NL_A186_B01-0089,NL_A186_B01,NL,2
NL_A186_B01-0090,NL_A186_B01,NL,3
NL_A186_B01-0091,NL_A186_B01,NL,2
NL_A186_B01-0092,NL_A186_B01,NL,4
NL_A186_B01-0093,NL_A186_B01,NL,2
NL_A186_B01-0094,NL_A186_B01,NL,2
NL_A186_B01-0095,NL_A186_B01,NL,5
NL_A186_B01-0096,NL_A186_B01,NL,4
NL_A186_B01-0097,NL_A186_B01,NL,4
NL_A186_B01-0098,NL_A186_B01,NL,2
NL_A186_B01-0099,NL_A186_B01,NL,1
NL_A186_B01-0100,NL_A186_B01,NL,1
NL_A186_B01-0101,NL_A186_B01,NL,2
NL_A186_B01-0102,NL_A186_B01,NL,2
NL_A186_B01-0103,NL_A186_B01,NL,5
NL_A186_B01-0105,NL_A186_B01,NL,3
NL_A186_B01-0106,NL_A186_B01,NL,1
NL_A186_B01-0107,NL_A186_B01,NL,1
NL_A186_B01-0108,NL_A186_B01,NL,4
NL_A186_B01-0109,NL_A186_B01,NL,1
NL_A186_B01-0110,NL_A186_B01,NL,5
NL_A186_B01-0111,NL_A186_B01,NL,5
NL_A186_B01-0112,NL_A186_B01,NL,1
NL_A186_B01-0114,NL_A186_B01,NL,5
NL_A186_B01-0115,NL_A186_B01,NL,4
NL_A186_B01-0116,NL_A186_B01,NL,2
NL_A186_B01-0117,NL_A186_B01,NL,4
NL_A186_B01-0118,NL_A186_B01,NL,1
NL_A186_B01-0119,NL_A186_B01,NL,5
NL_A186_B01-0120,NL_A186_B01,NL,4
NL_A186_B01-0122,NL_A186_B01,NL,1
NL_A186_B01-0123,NL_A186_B01,NL,3
NL_A186_B01-0124,NL_A186_B01,NL,1
NL_A186_B01-0125,NL_A186_B01,NL,5
NL_A186_B01-0126,NL_A186_B01,NL,1
NL_A186_B01-0128,NL_A186_B01,NL,3
NL_A186_B01-0129,NL_A186_B01,NL,4
NL_A186_B01-0130,NL_A186_B01,NL,5
NL_A186_B01-0131,NL_A186_B01,NL,2
NL_A186_B01-0132,NL_A186_B01,NL,1
NL_A186_B01-0133,NL_A186_B01,NL,3
NL_A186_B01-0134,NL_A186_B01,NL,2
NL_A186_B01-0135,NL_A186_B01,NL,2
NL_A186_B01-0137,NL_A186_B01,NL,2
NL_A186_B01-0138,NL_A186_B01,NL,3
NL_A186_B01-0139,NL_A186_B01,NL,5
NL_A186_B01-0140,NL_A186_B01,NL,5
NL_A186_B01-0141,NL_A186_B01,NL,2
NL_A186_B01-0142,NL_A186_B01,NL,4
NL_A186_B01-0143,NL_A186_B01,NL,3
NL_A186_B01-0144,NL_A186_B01,NL,3
NL_A186_B01-0145,NL_A186_B01,NL,1
NL_A186_B01-0146,NL_A186_B01,NL,5
NL_A186_B01-0147,NL_A186_B01,NL,5
NL_A186_B01-0148,NL_A186_B01,NL,5
NL_A186_B01-0149,NL_A186_B01,NL,3
NL_A186_B01-0150,NL_A186_B01,NL,4
NL_A186_B01-0151,NL_A186_B01,NL,3
NL_A186_B01-0152,NL_A186_B01,NL,3
NL_A186_B01-0154,NL_A186_B01,NL,1
NL_A186_B01-0155,NL_A186_B01,NL,4
NL_A186_B01-0156,NL_A186_B01,NL,5
NL_A186_B01-0159,NL_A186_B01,NL,1
NL_A186_B01-0161,NL_A186_B01,NL,4
NL_A186_B01-0162,NL_A186_B01,NL,2
NL_A186_B01-0163,NL_A186_B01,NL,3
NL_A186_B01-0164,NL_A186_B01,NL,1
NL_A186_B01-0167,NL_A186_B01,NL,2
NL_A186_B01-0168,NL_A186_B01,NL,5
QCL_A184_B01-0001,QCL_A184_B01,QCL,1
QCL_A184_B01-0002,QCL_A184_B01,QCL,1
QCL_A184_B01-0003,QCL_A184_B01,QCL,1
QCL_A184_B01-0004,QCL_A184_B01,QCL,4
QCL_A184_B01-0005,QCL_A184_B01,QCL,4
QCL_A184_B01-0006,QCL_A184_B01,QCL,1
QCL_A184_B01-0007,QCL_A184_B01,QCL,4
QCL_A184_B01-0008,QCL_A184_B01,QCL,3
QCL_A184_B01-0009,QCL_A184_B01,QCL,2
QCL_A184_B01-0010,QCL_A184_B01,QCL,2
QCL_A184_B01-0011,QCL_A184_B01,QCL,2
QCL_A184_B01-0012,QCL_A184_B01,QCL,5
QCL_A184_B01-0013,QCL_A184_B01,QCL,2
QCL_A184_B01-0014,QCL_A184_B01,QCL,4
QCL_A184_B01-0015,QCL_A184_B01,QCL,3
QCL_A184_B01-0016,QCL_A184_B01,QCL,4
QCL_A184_B01-0017,QCL_A184_B01,QCL,4
QCL_A184_B01-0018,QCL_A184_B01,QCL,5
QCL_A184_B01-0019,QCL_A184_B01,QCL,3
QCL_A184_B01-0020,QCL_A184_B01,QCL,3
QCL_A184_B01-0021,QCL_A184_B01,QCL,4
QCL_A184_B01-0022,QCL_A184_B01,QCL,1
QCL_A184_B01-0023,QCL_A184_B01,QCL,4
QCL_A184_B01-0024,QCL_A184_B01,QCL,2
QCL_A184_B01-0025,QCL_A184_B01,QCL,4
QCL_A184_B01-0026,QCL_A184_B01,QCL,5
QCL_A184_B01-0027,QCL_A184_B01,QCL,5
QCL_A184_B01-0028,QCL_A184_B01,QCL,1
QCL_A184_B01-0029,QCL_A184_B01,QCL,5
QCL_A184_B01-0030,QCL_A184_B01,QCL,3
QCL_A184_B01-0031,QCL_A184_B01,QCL,1
QCL_A184_B01-0032,QCL_A184_B01,QCL,2
QCL_A184_B01-0033,QCL_A184_B01,QCL,5
QCL_A184_B01-0034,QCL_A184_B01,QCL,2
QCL_A184_B01-0035,QCL_A184_B01,QCL,5
QCL_A184_B01-0036,QCL_A184_B01,QCL,1
QCL_A184_B01-0037,QCL_A184_B01,QCL,3
QCL_A184_B01-0038,QCL_A184_B01,QCL,1
QCL_A184_B01-0040,QCL_A184_B01,QCL,5
QCL_A184_B01-0042,QCL_A184_B01,QCL,2
QCL_A184_B01-0043,QCL_A184_B01,QCL,2
QCL_A184_B01-0044,QCL_A184_B01,QCL,1
QCL_A184_B01-0045,QCL_A184_B01,QCL,1
QCL_A184_B01-0046,QCL_A184_B01,QCL,2
QCL_A184_B01-0047,QCL_A184_B01,QCL,3
QCL_A184_B01-0048,QCL_A184_B01,QCL,3
QCL_A184_B01-0049,QCL_A184_B01,QCL,5
QCL_A184_B01-0050,QCL_A184_B01,QCL,1
QCL_A184_B01-0051,QCL_A184_B01,QCL,5
QCL_A184_B01-0052,QCL_A184_B01,QCL,4
QCL_A184_B01-0053,QCL_A184_B01,QCL,1
QCL_A184_B01-0054,QCL_A184_B01,QCL,3
QCL_A184_B01-0055,QCL_A184_B01,QCL,1
QCL_A184_B01-0056,QCL_A184_B01,QCL,4
QCL_A184_B01-0057,QCL_A184_B01,QCL,4
QCL_A184_B01-0058,QCL_A184_B01,QCL,5
QCL_A184_B01-0059,QCL_A184_B01,QCL,1
QCL_A184_B01-0060,QCL_A184_B01,QCL,4
QCL_A184_B01-0061,QCL_A184_B01,QCL,5
QCL_A184_B01-0062,QCL_A184_B01,QCL,1
QCL_A184_B01-0063,QCL_A184_B01,QCL,4
QCL_A184_B01-0064,QCL_A184_B01,QCL,4
QCL_A184_B01-0065,QCL_A184_B01,QCL,1
QCL_A184_B01-0066,QCL_A184_B01,QCL,5
QCL_A184_B01-0067,QCL_A184_B01,QCL,3
QCL_A184_B01-0068,QCL_A184_B01,QCL,3
QCL_A184_B01-0069,QCL_A184_B01,QCL,5
QCL_A184_B01-0070,QCL_A184_B01,QCL,2
QCL_A184_B01-0071,QCL_A184_B01,QCL,3
QCL_A184_B01-0072,QCL_A184_B01,QCL,5
QCL_A184_B01-0073,QCL_A184_B01,QCL,1
QCL_A184_B01-0074,QCL_A184_B01,QCL,5
QCL_A184_B01-0075,QCL_A184_B01,QCL,4
QCL_A184_B01-0076,QCL_A184_B01,QCL,5
QCL_A184_B01-0077,QCL_A184_B01,QCL,2
QCL_A184_B01-0078,QCL_A184_B01,QCL,2
QCL_A184_B01-0080,QCL_A184_B01,QCL,2
QCL_A184_B01-0081,QCL_A184_B01,QCL,2
QCL_A184_B01-0082,QCL_A184_B01,QCL,2
QCL_A184_B01-0083,QCL_A184_B01,QCL,4
QCL_A184_B01-0084,QCL_A184_B01,QCL,4
QCL_A184_B01-0085,QCL_A184_B01,QCL,3
QCL_A184_B01-0086,QCL_A184_B01,QCL,5
QCL_A184_B01-0087,QCL_A184_B01,QCL,5
QCL_A184_B01-0088,QCL_A184_B01,QCL,3
QCL_A184_B01-0089,QCL_A184_B01,QCL,2
QCL_A184_B01-0090,QCL_A184_B01,QCL,2
QCL_A184_B01-0091,QCL_A184_B01,QCL,3
QCL_A184_B01-0092,QCL_A184_B01,QCL,5
QCL_A184_B01-0093,QCL_A184_B01,QCL,2
QCL_A184_B01-0094,QCL_A184_B01,QCL,4
QCL_A184_B01-0095,QCL_A184_B01,QCL,5
QCL_A184_B01-0096,QCL_A184_B01,QCL,5
QCL_A184_B01-0097,QCL_A184_B01,QCL,5
QCL_A184_B01-0098,QCL_A184_B01,QCL,1
QCL_A184_B01-0099,QCL_A184_B01,QCL,1
QCL_A184_B01-0100,QCL_A184_B01,QCL,5
QCL_A184_B01-0101,QCL_A184_B01,QCL,1
QCL_A184_B01-0102,QCL_A184_B01,QCL,2
QCL_A184_B01-0103,QCL_A184_B01,QCL,3
QCL_A184_B01-0104,QCL_A184_B01,QCL,2
QCL_A184_B01-0105,QCL_A184_B01,QCL,2
QCL_A184_B01-0106,QCL_A184_B01,QCL,4
QCL_A184_B01-0107,QCL_A184_B01,QCL,2
QCL_A184_B01-0108,QCL_A184_B01,QCL,3
QCL_A184_B01-0109,QCL_A184_B01,QCL,4
QCL_A184_B01-0110,QCL_A184_B01,QCL,5
QCL_A184_B01-0111,QCL_A184_B01,QCL,2
QCL_A184_B01-0112,QCL_A184_B01,QCL,2
QCL_A184_B01-0113,QCL_A184_B01,QCL,1
QCL_A184_B01-0114,QCL_A184_B01,QCL,4
QCL_A184_B01-0115,QCL_A184_B01,QCL,4
QCL_A184_B01-0116,QCL_A184_B01,QCL,2
QCL_A184_B01-0117,QCL_A184_B01,QCL,1
QCL_A184_B01-0118,QCL_A184_B01,QCL,2
QCL_A184_B01-0119,QCL_A184_B01,QCL,3
QCL_A184_B01-0120,QCL_A184_B01,QCL,5
QCL_A184_B01-0121,QCL_A184_B01,QCL,5
QCL_A184_B01-0122,QCL_A184_B01,QCL,3
QCL_A184_B01-0123,QCL_A184_B01,QCL,3
QCL_A184_B01-0124,QCL_A184_B01,QCL,2
QCL_A184_B01-0125,QCL_A184_B01,QCL,1
QCL_A184_B01-0126,QCL_A184_B01,QCL,2
QCL_A184_B01-0127,QCL_A184_B01,QCL,1
QCL_A184_B01-0128,QCL_A184_B01,QCL,5
QCL_A184_B01-0130,QCL_A184_B01,QCL,2
QCL_A184_B01-0131,QCL_A184_B01,QCL,5
QCL_A184_B01-0132,QCL_A184_B01,QCL,3
QCL_A184_B01-0133,QCL_A184_B01,QCL,2
QCL_A184_B01-0134,QCL_A184_B01,QCL,4
QCL_A184_B01-0135,QCL_A184_B01,QCL,4
QCL_A184_B01-0136,QCL_A184_B01,QCL,5
QCL_A184_B01-0137,QCL_A184_B01,QCL,5
QCL_A184_B01-0138,QCL_A184_B01,QCL,4
QCL_A184_B01-0139,QCL_A184_B01,QCL,1
QCL_A184_B01-0140,QCL_A184_B01,QCL,4
QCL_A184_B01-0141,QCL_A184_B01,QCL,4
QCL_A184_B01-0142,QCL_A184_B01,QCL,2
QCL_A184_B01-0143,QCL_A184_B01,QCL,3
QCL_A184_B01-0144,QCL_A184_B01,QCL,2
QCL_A184_B01-0145,QCL_A184_B01,QCL,3
QCL_A184_B01-0146,QCL_A184_B01,QCL,3
QCL_A184_B01-0147,QCL_A184_B01,QCL,3
QCL_A184_B01-0149,QCL_A184_B01,QCL,5
QCL_A184_B01-0150,QCL_A184_B01,QCL,4
QCL_A184_B01-0151,QCL_A184_B01,QCL,1
QCL_A184_B01-0152,QCL_A184_B01,QCL,1
QCL_A184_B01-0153,QCL_A184_B01,QCL,4
QCL_A184_B01-0154,QCL_A184_B01,QCL,3
QCL_A184_B01-0155,QCL_A184_B01,QCL,5
QCL_A184_B01-0156,QCL_A184_B01,QCL,5
QCL_A184_B01-0157,QCL_A184_B01,QCL,2
QCL_A184_B01-0158,QCL_A184_B01,QCL,1
QCL_A184_B01-0159,QCL_A184_B01,QCL,4
QCL_A184_B01-0160,QCL_A184_B01,QCL,1
QCL_A184_B01-0161,QCL_A184_B01,QCL,4
QCL_A184_B01-0162,QCL_A184_B01,QCL,3
QCL_A184_B01-0164,QCL_A184_B01,QCL,2
QCL_A184_B01-0165,QCL_A184_B01,QCL,2
QCL_A184_B01-0166,QCL_A184_B01,QCL,5
QCL_A184_B01-0168,QCL_A184_B01,QCL,1
QCL_A184_B01-0169,QCL_A184_B01,QCL,1
QCL_A184_B01-0170,QCL_A184_B01,QCL,3
QCL_A184_B01-0171,QCL_A184_B01,QCL,3
QCL_A184_B01-0172,QCL_A184_B01,QCL,1
QCL_A184_B01-0173,QCL_A184_B01,QCL,5
QCL_A184_B01-0174,QCL_A184_B01,QCL,4
QCL_A184_B01-0175,QCL_A184_B01,QCL,2
QCL_A184_B01-0176,QCL_A184_B01,QCL,5
QCL_A184_B01-0177,QCL_A184_B01,QCL,5
QCL_A184_B01-0178,QCL_A184_B01,QCL,3
QCL_A184_B01-0179,QCL_A184_B01,QCL,1
QCL_A184_B01-0180,QCL_A184_B01,QCL,2
QCL_A184_B01-0181,QCL_A184_B01,QCL,3
QCL_A184_B01-0182,QCL_A184_B01,QCL,4
QCL_A184_B01-0183,QCL_A184_B01,QCL,1
QCL_A184_B01-0185,QCL_A184_B01,QCL,3
QCL_A184_B01-0186,QCL_A184_B01,QCL,2
QCL_A184_B01-0187,QCL_A184_B01,QCL,1
QCL_A184_B01-0188,QCL_A184_B01,QCL,4
QCL_A184_B01-0189,QCL_A184_B01,QCL,5
QCL_A184_B01-0190,QCL_A184_B01,QCL,4
QCL_A184_B01-0191,QCL_A184_B01,QCL,1
QCL_A184_B01-0192,QCL_A184_B01,QCL,2
QCL_A184_B01-0193,QCL_A184_B01,QCL,3
QCL_A184_B01-0194,QCL_A184_B01,QCL,2
QCL_A184_B01-0195,QCL_A184_B01,QCL,3
QCL_A184_B01-0196,QCL_A184_B01,QCL,5
QCL_A184_B01-0197,QCL_A184_B01,QCL,5
QCL_A184_B01-0199,QCL_A184_B01,QCL,3
QCL_A184_B01-0201,QCL_A184_B01,QCL,5
QCL_A184_B01-0202,QCL_A184_B01,QCL,4
QCL_A184_B01-0203,QCL_A184_B01,QCL,3
QCL_A184_B01-0204,QCL_A184_B01,QCL,2
QCL_A184_B01-0206,QCL_A184_B01,QCL,2
QCL_A184_B01-0207,QCL_A184_B01,QCL,2
QCL_A184_B01-0208,QCL_A184_B01,QCL,2
QCL_A184_B01-0209,QCL_A184_B01,QCL,2
QCL_A184_B01-0210,QCL_A184_B01,QCL,5
QCL_A184_B01-0211,QCL_A184_B01,QCL,2
QCL_A184_B01-0212,QCL_A184_B01,QCL,1
QCL_A184_B01-0213,QCL_A184_B01,QCL,3
QCL_A184_B01-0215,QCL_A184_B01,QCL,4
QCL_A184_B01-0216,QCL_A184_B01,QCL,1
QCL_A184_B01-0217,QCL_A184_B01,QCL,3
QCL_A184_B01-0218,QCL_A184_B01,QCL,2
QCL_A184_B01-0220,QCL_A184_B01,QCL,1
QCL_A184_B01-0221,QCL_A184_B01,QCL,3
QCL_A184_B01-0222,QCL_A184_B01,QCL,2
QCL_A184_B01-0223,QCL_A184_B01,QCL,5
QCL_A184_B01-0224,QCL_A184_B01,QCL,3
QCL_A184_B01-0225,QCL_A184_B01,QCL,1
QCL_A184_B01-0226,QCL_A184_B01,QCL,3
QCL_A184_B01-0227,QCL_A184_B01,QCL,1
QCL_A184_B01-0228,QCL_A184_B01,QCL,5
QCL_A184_B01-0229,QCL_A184_B01,QCL,4
QCL_A184_B01-0230,QCL_A184_B01,QCL,4
QCL_A184_B01-0231,QCL_A184_B01,QCL,3
QCL_A184_B01-0232,QCL_A184_B01,QCL,4
QCL_A184_B01-0233,QCL_A184_B01,QCL,3
QCL_A184_B01-0234,QCL_A184_B01,QCL,3
QCL_A184_B01-0235,QCL_A184_B01,QCL,4
QCL_A184_B01-0236,QCL_A184_B01,QCL,1
QCL_A184_B01-0237,QCL_A184_B01,QCL,1
QCL_A184_B01-0238,QCL_A184_B01,QCL,4
QCL_A184_B01-0239,QCL_A184_B01,QCL,4
QCL_A184_B01-0240,QCL_A184_B01,QCL,2
QCL_A184_B01-0241,QCL_A184_B01,QCL,4
QCL_A184_B01-0242,QCL_A184_B01,QCL,5
QCL_A184_B01-0243,QCL_A184_B01,QCL,2
QCL_A184_B01-0244,QCL_A184_B01,QCL,1
QCL_A184_B01-0245,QCL_A184_B01,QCL,4
QCL_A184_B01-0246,QCL_A184_B01,QCL,2
QCL_A184_B01-0247,QCL_A184_B01,QCL,2
QCL_A184_B01-0248,QCL_A184_B01,QCL,4
QCL_A184_B01-0249,QCL_A184_B01,QCL,3
QCL_A184_B01-0250,QCL_A184_B01,QCL,4
QCL_A184_B01-0251,QCL_A184_B01,QCL,3
QCL_A184_B01-0252,QCL_A184_B01,QCL,5
QCL_A184_B01-0253,QCL_A184_B01,QCL,1
QCL_A184_B01-0254,QCL_A184_B01,QCL,5
QCL_A184_B01-0255,QCL_A184_B01,QCL,5
QCL_A184_B01-0256,QCL_A184_B01,QCL,3
QCL_A184_B01-0258,QCL_A184_B01,QCL,2
QCL_A184_B01-0259,QCL_A184_B01,QCL,5
QCL_A184_B01-0260,QCL_A184_B01,QCL,2
QCL_A184_B01-0261,QCL_A184_B01,QCL,3
QCL_A184_B01-0262,QCL_A184_B01,QCL,4
QCL_A184_B01-0263,QCL_A184_B01,QCL,4
QCL_A184_B01-0264,QCL_A184_B01,QCL,4
QCL_A184_B01-0265,QCL_A184_B01,QCL,3
QCL_A184_B01-0266,QCL_A184_B01,QCL,4
QCL_A184_B01-0267,QCL_A184_B01,QCL,5
QCL_A184_B01-0268,QCL_A184_B01,QCL,3
QCL_A184_B01-0269,QCL_A184_B01,QCL,3
QCL_A184_B01-0270,QCL_A184_B01,QCL,3
